HHI,average_first_publish_to_top10_days,decay_floor,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0831910956548867,9000.0,0.01,0.9999945111700723,0.13542782910124787,10273.0,100.0,91,491,9.147534685110864,0.0,0.0011326325541347597,8074735.0
1.0567284244152038,9000.0,0.01,0.9999946419275376,0.13563856488787068,10531.0,100.0,92,492,9.172548407772217,0.0,0.0011052190349362383,8240575.0
1.0744408445498228,9000.0,0.01,0.9999945306479558,0.13532297238561397,10362.0,100.0,93,493,9.155520501502114,0.0,0.0011225288700877605,8162995.0
1.0670540587499628,9000.0,0.01,0.9999946129975383,0.1343814419343176,10424.0,100.0,94,494,9.162219196923244,0.0,0.0011146006638294063,8209356.0
1.0662617718821357,9000.0,0.01,0.9999945790977772,0.13513767015011272,10440.0,100.0,95,495,9.163224026146517,0.0,0.0011138761810603444,8208919.0
1.05369617146854,9000.0,0.01,0.9999946273105407,0.13588950814841413,10568.0,100.0,96,496,9.175158019769395,0.0,0.0011015465471860132,8301529.0
1.0553585312456963,9000.0,0.01,0.9999946339014668,0.13559076651328614,10548.0,100.0,97,497,9.173730993924227,0.0,0.0011032404553693754,8246556.0
1.0659513191891883,9000.0,0.01,0.9999946497394204,0.1340179432322865,10428.0,100.0,98,498,9.163318827302652,0.0,0.0011137845428701749,8172566.0
1.0688479174604866,9000.0,0.01,0.9999945509230241,0.13635974439652593,10418.0,100.0,99,499,9.161156385657554,0.0,0.0011182284218547705,8178996.0
1.0599131700600029,9000.0,0.05,0.9999946273985393,0.13526024568858058,10499.0,100.0,0,1400,9.169183514624132,0.0,0.001107958806957582,8205194.0
1.048795272275226,9000.0,0.05,0.9999946850747681,0.13539600285820091,10610.0,100.0,1,1401,9.180018647895444,0.0,0.0010965884075186919,8154677.0
1.0586524125415657,9000.0,0.05,0.9999946315422418,0.13501975223518498,10512.0,100.0,2,1402,9.170341972445186,0.0,0.0011061659929515685,8261599.0
1.0552703807515724,9000.0,0.05,0.9999946517963726,0.1349053567013594,10545.0,100.0,3,1403,9.17355253623529,0.0,0.0011025313247451916,8281085.0
1.0827784968545524,9000.0,0.05,0.9999944844660034,0.1358557861307686,10283.0,100.0,4,1404,9.147840036132655,0.0,0.001132075052803284,8112448.0
1.0678109996807181,9000.0,0.05,0.999994552148012,0.1356640769782269,10429.0,100.0,5,1405,9.161957553765596,0.0,0.0011158070549327126,8188303.0
1.0590404355860723,9000.0,0.05,0.9999946347759332,0.13552891025867508,10507.0,100.0,6,1406,9.170203480097191,0.0,0.001107596341553506,8138452.0
1.0412782049730656,9000.0,0.05,0.9999946951419068,0.13530807303040449,10693.0,100.0,7,1407,9.187028705514733,0.0,0.001087726321441018,8447022.0
1.0798140611932128,9000.0,0.05,0.9999945383064183,0.13469288799545703,10303.0,100.0,8,1408,9.15042175722595,0.0,0.001128142833781153,8137881.0
1.0779339998411586,9000.0,0.05,0.9999945148375257,0.13545948675638309,10328.0,100.0,9,1409,9.15233866796468,0.0,0.0011264783898318508,8105454.0
1.062902391269766,9000.0,0.05,0.9999945961621384,0.1355650326722047,10473.0,100.0,10,1410,9.166441102283818,0.0,0.001111098878865727,8191541.0
1.045778463423961,9000.0,0.05,0.9999946545095911,0.13603539533987957,10651.0,100.0,11,1411,9.182775092298506,0.0,0.0010930990325211606,8326207.0
1.0676412317593678,9000.0,0.05,0.9999945836359126,0.13423385503145951,10424.0,100.0,12,1412,9.161670643528144,0.0,0.0011141299458544665,8231792.0
1.0542379709867704,9000.0,0.05,0.999994676455821,0.1345513580358127,10551.0,100.0,13,1413,9.174406045419765,0.0,0.0011014634939323755,8301674.0
1.0659172633111218,9000.0,0.05,0.9999945825653833,0.13529982761220236,10443.0,100.0,14,1414,9.163377445844054,0.0,0.0011138664879374216,8171667.0
