HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0431722558127179,0.3,9000.0,0.9999968365570128,0.13566619056240373,10664.0,100.0,4,1104,9.185585669815424,0.0,0.0010916177375448167,8339061.0
1.0527127825507512,0.3,9000.0,0.9999967817302547,0.13551429753967728,10577.0,100.0,5,1105,9.17605666056624,0.0,0.0010999915867361456,8263614.0
1.0618704797609828,0.3,9000.0,0.9999967695193795,0.13463443700932942,10480.0,100.0,6,1106,9.167114163338859,0.0,0.0011088843494914428,8283932.0
1.0605693228973703,0.3,9000.0,0.9999967785405146,0.1343405775339986,10491.0,100.0,7,1107,9.168496906932488,0.0,0.001107282315827826,8324571.0
1.053733892004463,0.3,9000.0,0.9999967806250036,0.1356917357124318,10566.0,100.0,8,1108,9.175043075519277,0.0,0.001101469414914236,8281185.0
1.0876635681252511,0.3,9000.0,0.9999966952703696,0.13503473371093766,10230.0,100.0,9,1109,9.14343190647173,0.0,0.001136735162796771,7994880.0
1.0471188826869262,0.3,9000.0,0.9999968081345353,0.13554232406217245,10630.0,100.0,10,1110,9.181424110280137,0.0,0.0010946829428175537,8313356.0
1.0688374501381226,0.3,9000.0,0.9999967060066413,0.13674956855395184,10427.0,100.0,11,1111,9.161054270474663,0.0,0.0011176029600354223,8164125.0
1.0611592759650048,0.3,9000.0,0.9999967472165444,0.1362547968668645,10496.0,100.0,12,1112,9.168357199332867,0.0,0.0011096358657319565,8186677.0
1.0794929067654377,0.3,9000.0,0.999996707200459,0.1351547311746199,10312.0,100.0,13,1113,9.15084297797766,0.0,0.0011277352511023012,8098673.0
1.0360580882599912,0.3,9000.0,0.9999968457122985,0.13518722789376272,10742.0,100.0,14,1114,9.19216791659876,0.0,0.0010827178093767095,8389402.0
1.0744400343659715,0.3,9000.0,0.9999967295910481,0.1351280993459471,10358.0,100.0,15,1115,9.155564601793786,0.0,0.0011227732915686337,8114134.0
1.0699557945767029,0.3,9000.0,0.9999967305209311,0.13527288614592042,10406.0,100.0,16,1116,9.159632886340223,0.0,0.0011176901382629052,8167061.0
1.0563271182208696,0.3,9000.0,0.9999967836732157,0.13454959861296656,10536.0,100.0,17,1117,9.172278056823297,0.0,0.0011028150684143177,8335982.0
1.063249177598236,0.3,9000.0,0.9999967418193831,0.1355823761232712,10475.0,100.0,18,1118,9.165993012095365,0.0,0.0011107392477286207,8289250.0
1.0719673806166021,0.3,9000.0,0.9999967173465429,0.13594925591035828,10389.0,100.0,19,1119,9.15815195925954,0.0,0.0011205748071366122,8124895.0
1.0599994058636608,0.3,9000.0,0.9999967983660538,0.13405657289390666,10490.0,100.0,20,1120,9.1687830185627,0.0,0.0011071451266972633,8219646.0
1.062080890154572,0.3,9000.0,0.9999967522836429,0.13568716953693594,10484.0,100.0,21,1121,9.166985248420858,0.0,0.0011100603463947683,8259206.0
1.0547912673789228,0.3,9000.0,0.999996786574665,0.13534025002081557,10552.0,100.0,22,1122,9.174028812376125,0.0,0.0011024611436914774,8255611.0
1.0590227217117807,0.3,9000.0,0.9999967650966002,0.1362434010566967,10513.0,100.0,23,1123,9.170352395532166,0.0,0.001107985068708145,8191760.0
1.0627096296187042,0.3,9000.0,0.9999967634772243,0.1350273769117847,10473.0,100.0,24,1124,9.166530261666516,0.0,0.0011102444995855574,8215531.0
1.0624369934150608,0.3,9000.0,0.9999967716571532,0.13480388305451452,10473.0,100.0,25,1125,9.166644938362476,0.0,0.0011099684421208619,8256973.0
1.0722165287284056,0.3,9000.0,0.999996718213143,0.135309784836873,10386.0,100.0,26,1126,9.157516332656062,0.0,0.00111982448426112,8128086.0
1.063993508985976,0.3,9000.0,0.999996744117403,0.13579000995500792,10466.0,100.0,27,1127,9.165517301042186,0.0,0.0011121013243934263,8230968.0
1.0612117971786639,0.3,9000.0,0.9999967619905734,0.13574740041345212,10490.0,100.0,28,1128,9.168219062963646,0.0,0.001109603163304908,8240009.0
1.079624459996717,0.3,9000.0,0.9999966863344468,0.13638835997929918,10318.0,100.0,29,1129,9.151155922803476,0.0,0.0011289745196659078,8031882.0
1.0610801756092314,0.3,9000.0,0.9999967686664167,0.13496763976731058,10489.0,100.0,30,1130,9.167930242989854,0.0,0.0011084591620464607,8268245.0
1.055766264258149,0.3,9000.0,0.9999967519336228,0.13637386181437702,10554.0,100.0,31,1131,9.173379356869246,0.0,0.001103586365680091,8348544.0
1.078615857135161,0.3,9000.0,0.9999966968817162,0.13594793030320326,10325.0,100.0,32,1132,9.151952035003898,0.0,0.0011275168481245218,8059806.0
1.0671047626022383,0.3,9000.0,0.999996733177863,0.13574659154044585,10436.0,100.0,33,1133,9.162672339833492,0.0,0.001115196388665851,8173069.0
1.0485011444881824,0.3,9000.0,0.9999967958997199,0.13509449660384823,10619.0,100.0,34,1134,9.179827936770526,0.0,0.001094954836970451,8333200.0
1.059795117679034,0.3,9000.0,0.999996755501862,0.13587878083902163,10508.0,100.0,35,1135,9.169619275281503,0.0,0.001107781993197706,8230789.0
1.0624750300213264,0.3,9000.0,0.9999967459185745,0.13570424639345835,10482.0,100.0,36,1136,9.166779783263184,0.0,0.0011102206518727002,8205380.0
1.0592915255953403,0.3,9000.0,0.9999967543173014,0.135797841277207,10514.0,100.0,37,1137,9.169913817385158,0.0,0.0011069693265169094,8218328.0
1.0458474536235125,0.3,9000.0,0.9999968038622261,0.1355554305063436,10646.0,100.0,38,1138,9.18260099308524,0.0,0.0010929527545826367,8307674.0
1.0533695182364222,0.3,9000.0,0.9999967834972838,0.1360712384250778,10569.0,100.0,39,1139,9.175640598995333,0.0,0.001101830675404628,8222452.0
