HHI,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,season_length_days,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
2.120777910238105,9000.0,0.9999892697144314,0.13458042405057447,5246.0,100.0,44,90,2344,8.47540438416483,0.0,0.002215237272848955,4113798.0
2.137829902327999,9000.0,0.9999891493890521,0.13478279238191382,5206.0,100.0,45,90,2345,8.46741082571349,0.0,0.0022326920870533356,4064887.0
2.1024505534565514,9000.0,0.9999893576420198,0.13464427409866764,5292.0,100.0,46,90,2346,8.484228661702737,0.0,0.002196161648265951,4122769.0
2.157252748513733,9000.0,0.9999891472274871,0.13411859268498943,5154.0,100.0,47,90,2347,8.458139317020347,0.0,0.002253671581334723,4018353.0
2.1518307886653547,9000.0,0.9999890059669846,0.1368291281472926,5176.0,100.0,48,90,2348,8.461551634662163,0.0,0.002252164335495439,4030305.0
2.172006396902491,9000.0,0.9999889203756389,0.13578572946014433,5127.0,100.0,49,90,2349,8.451752845692512,0.0,0.0022701921612696915,3965956.0
1.590427234774468,12000.0,0.9999920799358346,0.12893283852128903,6983.0,100.0,0,120,3300,8.76118113262197,0.0,0.001651112344909372,7196176.0
1.5897072925274203,12000.0,0.9999920339905742,0.13040533784524969,6991.0,100.0,1,120,3301,8.76201081516253,0.0,0.00165249440156328,7153507.0
1.6318868497623717,12000.0,0.9999918474350125,0.12993310684146475,6808.0,100.0,2,120,3302,8.73553434069261,0.0,0.0016958818308367458,7114445.0
1.6133622810341903,12000.0,0.9999918154441448,0.13190810448407356,6898.0,100.0,3,120,3303,8.747562342800485,0.0,0.0016778290405526954,7113611.0
1.5934269659145717,12000.0,0.9999919915107848,0.13071201789713646,6977.0,100.0,4,120,3304,8.759779470115,0.0,0.0016563981248307598,7215880.0
1.6016049659826117,12000.0,0.9999919750552968,0.13013725446130625,6939.0,100.0,5,120,3305,8.754274539855158,0.0,0.0016642012024433647,7110846.0
1.6138427544531817,12000.0,0.999991917750874,0.130974957458609,6886.0,100.0,6,120,3306,8.747274100597084,0.0,0.0016791141305390893,7034365.0
1.6117764230336835,12000.0,0.9999918527354549,0.131395852886009,6902.0,100.0,7,120,3307,8.748542850069422,0.0,0.001675751263018816,7180966.0
1.5919210080151647,12000.0,0.9999920257521817,0.1303308879310108,6981.0,100.0,8,120,3308,8.760390640823081,0.0,0.0016546963185219085,7148218.0
1.6246246024404751,12000.0,0.9999918455921738,0.1308965054130357,6842.0,100.0,9,120,3309,8.740659062223319,0.0,0.0016895959065160206,7028893.0
1.630331383805292,12000.0,0.9999917637374709,0.13104262967746394,6823.0,100.0,10,120,3310,8.73702293526009,0.0,0.0016943169504563564,7008523.0
1.621039270871595,12000.0,0.9999918650027891,0.1307923086496446,6857.0,100.0,11,120,3311,8.742632722463771,0.0,0.0016856375278909415,7034963.0
1.6025456989751548,12000.0,0.9999919591820339,0.13035397033686655,6936.0,100.0,12,120,3312,8.754034838058335,0.0,0.001665354030964432,7169659.0
1.612594533451299,12000.0,0.9999918853796951,0.13117124016723228,6895.0,100.0,13,120,3313,8.747876238057051,0.0,0.001677135609573375,7132625.0
1.6238351966047675,12000.0,0.9999918530357734,0.1303888977503445,6845.0,100.0,14,120,3314,8.740801395664,0.0,0.0016876173111539622,7098641.0
1.6162823495786396,12000.0,0.9999918379616782,0.13136739033167452,6882.0,100.0,15,120,3315,8.745703168289099,0.0,0.0016806033365975726,6992647.0
1.6322974685838536,12000.0,0.9999918592829011,0.12943790472828204,6805.0,100.0,16,120,3316,8.735101325033877,0.0,0.0016955079275746937,7067115.0
1.5731290202298727,12000.0,0.9999921739722542,0.12959592306746523,7059.0,100.0,17,120,3317,8.772286692254248,0.0,0.001634972770631714,7185680.0
1.6184735835815962,12000.0,0.9999919083213469,0.13021328909678587,6865.0,100.0,18,120,3318,8.744035414758514,0.0,0.0016824347355884912,7063701.0
1.6153046151821384,12000.0,0.9999918551943475,0.13110683789126445,6885.0,100.0,19,120,3319,8.746314432312026,0.0,0.0016793005284031501,7021670.0
1.646296764189924,12000.0,0.999991615574018,0.13270120244889386,6763.0,100.0,20,120,3320,8.727536152277999,0.0,0.001713092146879864,6933397.0
1.608027124101371,12000.0,0.9999919354074913,0.1302193453023524,6912.0,100.0,21,120,3321,8.750522089249706,0.0,0.0016708632724124612,7122022.0
1.6315633362652524,12000.0,0.9999918204815482,0.13038758259810754,6812.0,100.0,22,120,3322,8.735995872980263,0.0,0.0016958307044922516,6972534.0
1.6111755964437948,12000.0,0.9999919458202622,0.12868725390492308,6896.0,100.0,23,120,3323,8.747835452438283,0.0,0.0016711637390260502,7099253.0
1.5964959322812902,12000.0,0.9999920337565632,0.12943341103518508,6958.0,100.0,24,120,3324,8.757449572613824,0.0,0.0016581844391764036,7190308.0
1.619986646094332,12000.0,0.9999918645029402,0.13006435119196666,6862.0,100.0,25,120,3325,8.742907447162915,0.0,0.0016825848511682693,7056056.0
1.6283889832631153,12000.0,0.9999917429023099,0.1313007856219373,6834.0,100.0,26,120,3326,8.737940897025165,0.0,0.0016920229812561096,7097190.0
1.621081764620052,12000.0,0.9999918097385861,0.13142834954875274,6862.0,100.0,27,120,3327,8.742810849688542,0.0,0.0016856295002810322,7011408.0
1.629888554826052,12000.0,0.9999918396310228,0.1298182997168768,6818.0,100.0,28,120,3328,8.736854813389767,0.0,0.001692983102657296,7014185.0
1.6099679349206564,12000.0,0.9999919641744749,0.12996196003330635,6900.0,100.0,29,120,3329,8.749238472423036,0.0,0.001673387373630286,7070188.0
1.601401196374205,12000.0,0.9999919748611346,0.13046238962791018,6940.0,100.0,30,120,3330,8.75473164568071,0.0,0.00166473536280749,7125600.0
